Cell_ID	Longitude	Latitude	Bird_Richness	Bird_Beta_-_Jaccard	Mammal_Richness	Mammal_Beta_-_Jaccard	Amphibian_Richness	Amphibian_Beta_-_Jaccard	Cell_Area	EcoRegions_Count	EcoRegions_Jaccard	AET	NDVI	Topographical_Range	Topographical_Average	PET	Annual_Mean_Temperature	Mean_Temperature_Diurnal_Range	Isothermality	Mean_Temperature_of_Warmest_Quarter	Mean_Temperature_of_Coldest_Quarter	Mean_Relative_Humidity	Mean_Annual_Precipitation	Precipitation_Seasonality	Precipitation_in_the_Wettest_Quarter	Precipitation_of_Driest_Quarter
1224	-104.5	25.5	243	0.302	71	0.377	11	0.389	11136.785	3	0.4	31.325	30	1125	1814.583	74.895	19.1444	19.075	5.9778	24.1	13.0417	38.611	376.528	98.056	242.278	15
1225	-104.5	26.5	230	0.233	73	0.284	10	0.333	11042.146	2	0.5	31.262	18.5	850	1456.597	78.49	18.8222	18.2222	5.5306	24.6917	11.7583	42.743	342.472	96.5	216.722	15.611
1226	-104.5	27.5	224	0.158	71	0.237	11	0.214	10944.022	2	0.333	26.383	14.7	875	1480.833	75.165	17.9611	16.7056	5.0306	24.8528	10.1139	42.819	355.139	93.389	222.861	18.806
1227	-104.5	28.5	215	0.192	68	0.292	10	0.444	10842.445	2	0.333	24.102	10.8	591	1426.063	72.328	17.9833	16.0139	4.7306	25.4778	9.4333	45.264	326.889	94.861	209.556	18.75
1228	-104.5	29.5	227	0.15	71	0.237	10	0.375	10737.451	2	0.333	22.86	10	946	1153.854	80.63	19.0778	16.8361	4.6861	27.3083	9.8583	47.007	306.778	86.889	183.667	18.361
1229	-104.5	30.5	234	0.155	78	0.17	12	0.2	10629.075	2	0.5	27.735	13.7	1075	1409.722	73.74	16.2861	16.9306	4.7583	24.5861	7.3833	46.743	322.639	78.806	179.639	22.694
1230	-104.5	31.5	234	0.152	76	0.2	12	0.25	10517.354	3	0.25	22.805	12.4	1202	1251.306	72.123	16.4722	16.5667	4.5833	25.4528	7.1889	48.424	272.5	71.778	138.25	20.25
1231	-104.5	32.5	229	0.183	76	0.192	12	0.2	10402.327	2	0.6	25.657	21	1122	1222.16	68.313	15.6722	16.5861	4.4917	25.0306	6.1306	49.611	308.944	67.889	154.083	26.528
1232	-104.5	33.5	218	0.202	68	0.277	11	0.214	10284.035	3	0.4	27.052	22.5	441	1210.229	67.938	15.0083	18.0528	4.5528	25.0361	4.9528	49.063	326.278	65.444	162	30.139
1233	-104.5	34.5	223	0.162	62	0.354	8	0.467	10162.52	3	0.4	26.773	20	505	1416.5	64.397	13.7333	17.6	4.4944	23.6972	3.8389	49.576	354.083	64.75	173.778	33.028
1234	-104.5	35.5	224	0.179	62	0.38	10	0.231	10037.825	2	0.5	31.098	23.2	1001	1619.285	58.962	11.9333	17.5389	4.4139	22.0806	1.9639	48.104	383.917	68.056	192.444	31.778
1235	-104.5	36.5	229	0.158	69	0.31	8	0.385	9909.995	2	0.333	34.568	34.7	831	2021.736	52.995	8.7778	17.7111	4.4389	18.7361	-1.0722	46.153	409.722	68.861	202.694	32.861
1236	-104.5	37.5	227	0.165	71	0.29	12	0.077	9779.075	2	0.333	32.307	32.4	1648	1890.972	54.06	9.4778	17.1417	4.225	20.05	-0.7333	46.049	388.667	49.806	162.417	44.944
1237	-104.5	38.5	222	0.187	74	0.26	9	0.308	9645.114	2	0.333	28.747	25.2	1709	1709.486	55.185	9.5861	17.1056	4.0833	20.7056	-1.0167	49.813	358.694	62.25	166.278	28.861
1238	-104.5	39.5	213	0.217	74	0.275	6	0.571	9508.16	2	0.5	32.742	32.9	1229	1822.653	51.318	8.5306	16.3806	3.9917	19.5889	-1.8361	51.222	404.167	58.5	182.861	32.444
1239	-104.5	40.5	210	0.207	70	0.263	7	0.222	9368.262	1	0.8	28.718	32.5	489	1515.222	52.725	9.0806	16.6639	3.8861	20.7333	-2.0417	54.438	358.528	61.306	169.222	25.028
1240	-104.5	41.5	209	0.187	71	0.237	5	0.444	9225.472	2	0.6	32.672	30	740	1629.111	49.097	7.8944	16.0333	3.9528	19.1528	-2.375	53.715	387.806	59.667	183.639	32.222
1241	-104.5	42.5	211	0.139	65	0.261	7	0.125	9079.841	2	0.667	29.948	25	499	1462.951	50.273	7.7083	16.5139	3.85	19.5861	-3.3917	55.639	360.611	62.639	173.75	30.333
1242	-104.5	43.5	200	0.167	61	0.265	6	0.143	8931.424	2	0.667	29.508	17	718	1300.903	51.608	7.6861	16.0278	3.5722	20.4417	-4.6306	55.917	361.194	62.75	174.528	28.75
1243	-104.5	44.5	205	0.139	59	0.213	6	0.143	8780.272	2	0	33.127	29.6	1017	1342.188	47.915	6.6861	14.8389	3.3972	19.2583	-5.5583	56.692	428.333	57.778	197.667	44.472
1244	-104.5	45.5	203	0.148	55	0.203	6	0	8626.442	1	0.5	30.492	20.4	324	1040.889	48.65	6.5028	15.1333	3.3056	19.7194	-6.7194	58.84	372.833	61.5	178.222	34.778
1245	-104.5	46.5	198	0.143	53	0.197	5	0.167	8469.989	1	0	29.9	20	337	882.556	50.235	6.0361	15.0417	3.1889	19.6528	-7.9167	61.854	355.111	58.917	164.25	35.472
1246	-104.5	47.5	201	0.107	49	0.246	5	0.286	8310.969	1	0.5	28.747	19.8	277	732.993	50.227	5.8583	14.6444	3.0556	19.7944	-9.0361	66.201	357.75	65.611	175.75	30.444
1247	-104.5	48.5	200	0.138	47	0.288	6	0.143	8149.441	1	0.667	29.38	19.6	187	669.035	49.597	4.7472	14.6583	2.9694	19.1806	-11.0389	72.361	344.528	68.028	173.306	28.111
1248	-104.5	49.5	201	0.145	44	0.267	5	0.167	7985.46	2	0.333	33.087	20	197	671.611	46.29	3.525	13.4167	2.7556	18.1444	-12.5472	74.826	361.778	62.806	172.917	36.556
1249	-104.5	50.5	204	0.143	47	0.254	5	0	7819.087	3	0	32.877	20.1	172	587.056	46.087	2.3972	12.3944	2.5222	17.4222	-14.3556	75.514	391.667	56.194	178.861	49.639
1250	-104.5	51.5	208	0.126	47	0.203	4	0.2	7650.379	2	0.5	32.225	23.6	202	578.597	43.587	1.6361	11.2472	2.3139	16.8194	-15.4944	77.625	397.639	55.194	178.389	49.528
1251	-104.5	52.5	202	0.126	49	0.14	3	0.25	7479.396	1	0.667	33.422	27	175	531.576	42.597	0.6944	11.2361	2.2583	16.15	-16.8944	78.854	421.361	50.361	185.056	56.639
1252	-104.5	53.5	204	0.085	48	0.127	3	0.25	7306.198	2	0.5	35.292	36.2	216	438.25	41.87	0.0667	11.9056	2.3167	15.8056	-17.875	80.007	458.667	50	201.972	58.694
1253	-104.5	54.5	182	0.141	39	0.235	2	0.333	7130.846	2	0.333	35.885	33.3	377	507.319	38.89	-1.0167	11.5861	2.275	14.9861	-19.2056	80.938	500.833	50.778	221.917	63.444
1254	-104.5	55.5	166	0.135	39	0.133	2	0	6953.399	1	0.667	36.968	30	145	404.91	39.5	-1.3389	11.4278	2.2056	15.0111	-19.8556	80.528	505.944	50.75	222.75	62.389
1255	-104.5	56.5	153	0.1	37	0.098	2	0	6773.919	1	0.75	35.475	29.5	151	461.167	37.07	-2.2389	10.8278	2.1111	14.3361	-20.7139	80.792	510.778	49.806	222.833	63.806
1256	-104.5	57.5	144	0.1	36	0.1	1	0.5	6592.466	2	0.333	33.105	20.8	125	475.896	34.81	-3.1194	10.175	1.9917	13.7639	-21.65	81.771	505.528	50.028	220.472	63.472
1257	-104.5	58.5	134	0.118	34	0.15	1	0	6409.102	1	0.667	31.332	21.2	185	430.854	34.02	-4.1806	9.9306	1.9111	13.2167	-23.1667	83.34	475.556	49.639	207.583	59.556
1258	-104.5	59.5	122	0.159	33	0.132	1	0	6223.887	2	0.333	28.96	22.2	159	387.528	33.547	-5.5694	9.95	1.8444	12.4917	-25.1028	84.528	420.167	49.417	182.25	52.111
1259	-104.5	60.5	97	0.242	32	0.179	1	0	6036.884	1	0.667	25.995	11.4	84	392.944	31.825	-7.1139	9.6722	1.7833	11.5	-26.8167	87.174	372.417	49.583	161.278	45.222
1260	-104.5	61.5	79	0.275	31	0.139	1	0	5848.153	1	0.5	23.845	10	39	382.028	30.657	-8.3694	9.3472	1.7083	10.6528	-28.0639	88.736	325.889	51.278	143.806	37.917
1261	-104.5	62.5	68	0.236	25	0.265	1	0	5657.755	1	0.5	22.65	10	149	328.257	30.56	-9.4194	9.0444	1.6667	9.9222	-28.9806	90.25	283.583	53.139	127.889	31.111
1262	-104.5	63.5	49	0.338	22	0.185	0	1	5465.752	2	0	21.65	10	171	265.59	29.773	-10.3833	8.7361	1.6	9.1806	-29.7333	91.479	247.639	55.694	114.25	25.806
1263	-104.5	64.5	49	0.14	18	0.25	0	1	5272.205	2	0	20.17	10	147	286.569	27.8	-11.6833	8.2861	1.5528	7.95	-30.625	92.458	225.444	57.25	105.833	22.972
1264	-104.5	65.5	46	0.148	15	0.21	0	1	5077.175	1	0.5	16.705	10	115	269.59	25.223	-12.6806	7.8833	1.5	7.0167	-31.2389	93.763	201.194	59.5	96.722	19.75
1265	-104.5	66.5	44	0.2	15	0	0	1	4880.723	1	0	13.95	10	100	233.465	23.087	-13.4194	7.575	1.4917	6.2917	-31.6778	94.313	178.028	61.722	87.389	17.083
1266	-104.5	67.5	45	0.118	15	0	0	1	4682.909	1	0	12.225	10	174	125.035	22.733	-13.8056	7.3444	1.4	5.9917	-31.8417	95.153	153.222	63.972	76.806	14.167
1267	-103.5	18.5	293	0.393	89	0.321	13	0.518	11699.299	5	0.286	67.563	70	1618	634.512	131.367	24.148	12.544	6.94	25.784	21.984	64.701	1045.8	106	680.04	10.6
1268	-103.5	19.5	375	0.205	115	0.207	19	0.406	11629.825	5	0.444	58.788	68.6	2940	1299.792	87.695	20.7389	14.3722	6.5889	22.6889	18.1583	61.743	971.333	101.528	615.194	16.5
1269	-103.5	20.5	332	0.294	110	0.304	13	0.639	11556.685	5	0.444	54.498	59.4	1614	1593.326	74.805	19.0889	15.7583	6.2722	21.6917	15.75	56.889	874.972	106.306	571.861	22.056
1270	-103.5	21.5	312	0.306	95	0.367	9	0.719	11479.9	4	0.429	58.23	54.7	1475	1721.792	92.475	18.4722	16.7056	6.2417	21.5194	14.7222	55	747.778	110.361	507.167	18.389
1271	-103.5	22.5	283	0.325	83	0.431	8	0.724	11399.493	4	0.429	49.803	48.9	1315	2052.91	76.14	16.5639	16.5083	6.175	20.0833	12.2278	51.396	553.722	100	354.222	16.944
1272	-103.5	23.5	248	0.322	75	0.436	10	0.474	11315.487	2	0.667	40.163	40.2	800	2242.986	69.362	15.8639	17.4833	6.2639	19.6722	11.1361	47.41	505.694	96.861	317.444	15.972
1273	-103.5	24.5	231	0.283	74	0.362	9	0.5	11227.908	3	0.5	35.142	29.3	1125	1923.611	74.433	18.1917	17.8083	6.2417	22.2194	13.1083	41.109	391.972	100.444	257.639	14.444
1274	-103.5	25.5	224	0.211	72	0.287	11	0.313	11136.785	3	0.25	21.71	26.1	1225	1428.75	82.073	20.5722	17.4	5.6278	25.875	14.0333	41.632	252.75	81.778	145.583	13.667
1275	-103.5	26.5	219	0.174	71	0.228	11	0.154	11042.146	2	0.5	23.26	11.8	1250	1188.715	83.873	19.5583	16.2028	5.3278	25.3139	12.5583	43.389	274.944	82.139	158.444	18.167
1276	-103.5	27.5	219	0.171	69	0.242	11	0.083	10944.022	2	0.333	34.042	10	1000	1290.174	90.05	18.5389	14.4278	4.8806	24.7083	11	45.243	330.389	77.417	186.111	22.278
1277	-103.5	28.5	224	0.17	68	0.269	9	0.438	10842.445	2	0	27.758	10	1369	1237.722	83.34	18.9222	14.9056	4.6583	26.0111	10.5861	46.986	263	67.278	137.472	23.111
1278	-103.5	29.5	234	0.159	76	0.2	14	0.125	10737.451	2	0	28.445	10	1022	1045.299	79.33	18.9972	16.3667	4.6833	27.0222	9.9472	49.729	329.917	70.222	166.861	25.972
1279	-103.5	30.5	238	0.153	76	0.2	14	0.067	10629.075	2	0.5	31.727	20.3	914	1300.819	70.825	16.4778	16.9528	4.9056	24.5611	7.925	49.167	370.5	65.556	179.972	31.389
1280	-103.5	31.5	226	0.205	76	0.183	12	0.2	10517.354	2	0.5	23.907	15.5	387	868.528	81.968	18.0111	17.7528	4.6389	27.5139	8.1361	50.542	299.056	59.667	135.333	29.556
1281	-103.5	32.5	213	0.223	66	0.267	12	0.2	10402.327	2	0.6	27.523	25	429	1082.257	71.507	16.3306	16.8583	4.4611	25.7917	6.4833	51	357.722	63.444	167.583	31.25
1282	-103.5	33.5	205	0.229	59	0.33	11	0.214	10284.035	2	0.5	30.35	30	252	1264.174	65.177	14.2194	17.575	4.5083	23.9722	4.1889	51.056	402.583	66.083	193.528	33.306
1283	-103.5	34.5	203	0.24	55	0.321	10	0.333	10162.52	1	0.667	32.895	32.1	328	1336.569	64.405	13.8056	16.6667	4.325	23.8528	3.7056	50.542	402.972	65.556	197.278	33.722
1284	-103.5	35.5	205	0.265	57	0.329	9	0.308	10037.825	1	0.75	33.903	26.1	569	1316.979	65.422	13.4889	16.925	4.2056	24.0611	3.0056	48.604	387.917	69	193	28.667
1285	-103.5	36.5	219	0.216	60	0.31	11	0.154	9909.995	2	0.333	34.038	26.9	889	1663.41	56.593	11.1222	16.7361	4.2194	21.5389	0.9694	49.333	398.694	69.361	193.944	25.667
1286	-103.5	37.5	227	0.172	60	0.348	12	0.077	9779.075	1	0.5	29.203	24	754	1514.667	58.438	11.2472	17.4694	4.1222	22.5472	0.2889	51.34	353.778	59.944	159.722	28
1287	-103.5	38.5	213	0.208	59	0.379	11	0.154	9645.114	1	0.5	26.075	20	601	1412.66	56.43	10.2889	17.9111	3.9833	22.35	-1.4861	54.417	322.333	67.361	156.056	21.861
1288	-103.5	39.5	207	0.21	50	0.474	6	0.5	9508.16	1	0.5	31.942	28.5	466	1560.007	53.267	9.05	16.7056	3.8833	20.8083	-2.1611	55.736	380.306	68.389	189.944	24.167
1289	-103.5	40.5	206	0.183	56	0.364	7	0	9368.262	1	0.75	31.003	30	442	1362.403	53.968	9.2389	16.6111	3.7861	21.3889	-2.3972	57.229	382.75	71.306	200.972	21.667
1290	-103.5	41.5	210	0.15	63	0.241	7	0.125	9225.472	2	0.333	34.328	30	495	1354.875	52.335	8.5111	16.2667	3.8167	20.5	-2.6694	57.431	411.167	66.194	207.806	29.528
1291	-103.5	42.5	206	0.159	65	0.207	6	0.25	9079.841	3	0.25	33.39	29.1	520	1292.542	50.102	7.9278	16.1306	3.6667	20.3444	-3.9917	57.389	404.306	66.361	203.083	30.667
1292	-103.5	43.5	211	0.135	66	0.165	6	0.143	8931.424	2	0.5	35.212	31	1140	1242.889	49.36	7.7139	15.8417	3.6417	20.0056	-4.0861	55.84	442.389	65.444	220.806	34
1293	-103.5	44.5	212	0.132	58	0.237	5	0.167	8780.272	2	0.5	35.252	37.6	1262	1130.396	50.572	7.3083	14.125	3.3083	19.9083	-4.9583	57.769	487.5	60.861	230.361	45.5
1294	-103.5	45.5	209	0.147	54	0.182	5	0.167	8626.442	1	0.5	30.085	20.2	269	934.313	49.45	6.6194	14.9306	3.2583	20.05	-7.05	60.354	399.472	68.167	200.917	30.111
1295	-103.5	46.5	207	0.119	55	0.113	5	0.167	8469.989	1	0	32.01	21.5	249	861.542	48.93	5.8028	14.3972	3.1083	19.4556	-8.3306	62.715	387.389	68.583	194.833	29.472
1296	-103.5	47.5	210	0.103	52	0.188	5	0.286	8310.969	1	0.5	31.365	20.7	261	726.986	50.123	5.7	14.1111	2.9694	19.7667	-9.3139	67.146	383.083	67.028	189.111	29.778
1297	-103.5	48.5	206	0.145	45	0.274	6	0.143	8149.441	2	0.333	29.878	20	153	661.549	48.917	4.3861	13.6	2.775	19.025	-11.6889	72.917	369.25	63.389	177.306	33.056
1298	-103.5	49.5	211	0.128	46	0.258	5	0.286	7985.46	3	0	33.42	20	141	598.174	47.182	3.3056	12.8583	2.6222	18.1361	-13.2722	76.347	389.222	58.194	176.694	42.944
1299	-103.5	50.5	210	0.132	46	0.246	4	0.2	7819.087	2	0.333	33.96	25.9	169	619.188	45.178	1.85	12.175	2.4611	16.8556	-15.0611	77.347	424.472	52.861	186.167	55.361
1300	-103.5	51.5	211	0.113	49	0.234	4	0.2	7650.379	1	0.75	35.23	30	165	606.167	43.88	0.7056	11.6222	2.3278	15.9667	-16.6167	79.028	433.306	51.25	189.611	56.694
1301	-103.5	52.5	207	0.108	48	0.143	3	0.25	7479.396	2	0.333	35.773	32.9	237	537.931	42.307	0.1917	11.4833	2.2972	15.7111	-17.5139	80.319	460	49.583	201.222	60.167
1302	-103.5	53.5	204	0.073	46	0.148	3	0	7306.198	2	0.333	36.385	37.9	333	358.785	42.278	0.3389	11.5333	2.275	16.2778	-17.8778	80.542	461.528	53.917	210.111	54.167
1303	-103.5	54.5	179	0.156	40	0.184	2	0.333	7130.846	2	0.333	37.053	31.3	118	354.931	41.072	-0.5583	11.4778	2.2056	15.7944	-19.2389	80.493	482.389	51.75	214.889	59.389
1304	-103.5	55.5	164	0.123	39	0.114	2	0	6953.399	1	0.667	37.235	30	132	388.778	39.407	-1.5972	11.4861	2.2	14.9806	-20.4556	81.486	509.667	49.333	220.25	64.25
1305	-103.5	56.5	145	0.147	36	0.122	1	0.5	6773.919	2	0.333	35.18	30	120	392.056	36.825	-2.4528	11.0389	2.1111	14.3	-21.3111	82.028	513.583	47.694	217.556	65.722
1306	-103.5	57.5	138	0.121	35	0.103	1	0.5	6592.466	3	0	33.485	23.6	109	411.674	34.922	-3.3361	10.0556	1.95	13.7389	-22.0972	82.41	513.222	48.611	219	64.361
1307	-103.5	58.5	133	0.119	34	0.15	1	0	6409.102	2	0.333	31.718	18.7	91	418.632	33.627	-4.5083	9.4528	1.8278	13.0194	-23.3722	80.833	489.306	49.917	210.361	59.722
1308	-103.5	59.5	112	0.2	33	0.154	1	0	6223.887	2	0.333	28.885	19.4	97	428.91	32.265	-6.1417	9.4333	1.7917	12.0528	-25.4389	85.556	428.389	50.528	185.472	50.944
1309	-103.5	60.5	93	0.262	32	0.179	1	0	6036.884	1	0.5	25.64	11	129	387.722	31.012	-7.5361	9.3694	1.7167	11.2444	-27.0639	87.764	369.083	51.75	162.861	41.917
1310	-103.5	61.5	76	0.255	27	0.229	1	0	5848.153	1	0.5	23.5	10	99	352.438	30.462	-8.7333	9.2194	1.7	10.4861	-28.3306	89.701	318.222	53.75	143.639	34.194
1311	-103.5	62.5	62	0.253	24	0.273	1	0	5657.755	2	0	22.445	10	137	341.007	29.79	-9.9028	8.9417	1.6278	9.5694	-29.3778	90.993	279.917	55.75	129.083	28.667
1312	-103.5	63.5	49	0.319	21	0.222	0	1	5465.752	2	0	21.582	10	221	335.875	28.608	-10.9917	8.6083	1.6	8.6361	-30.2083	91.972	248.167	57.333	116.722	24.528
1313	-103.5	64.5	49	0.076	17	0.227	0	1	5272.205	2	0	19.962	10	180	233.333	27.495	-11.7139	8.3778	1.5667	7.9972	-30.6944	93.208	213.944	60.222	103.083	20.028
1314	-103.5	65.5	46	0.115	15	0.167	0	1	5077.175	1	0.5	16.625	9.1	90	226.715	25	-12.75	7.9667	1.5	6.9278	-31.3361	94.256	192.278	61.861	94.444	17.556
1315	-103.5	66.5	41	0.241	15	0.063	0	1	4880.723	1	0	13.768	3.9	110	221.833	23.045	-13.6056	7.5917	1.5	5.9861	-31.8722	95.021	171.139	64.083	85.778	15.25
1316	-103.5	67.5	42	0.16	15	0	0	1	4682.909	1	0	11.953	10	190	103.028	22.622	-13.9944	7.3472	1.4306	5.5611	-31.9583	95.931	145.111	66.944	74.667	12.222
1317	-102.5	18.5	301	0.341	99	0.288	17	0.433	11699.299	4	0.429	71.15	66	1831	792.951	143.03	24.45	13.575	6.85	26.0139	22.4028	60.708	1006.722	106.389	654.139	10.167
1318	-102.5	19.5	348	0.266	113	0.263	16	0.515	11629.825	5	0.5	57.485	60.9	2457	1461.674	87.385	20.6556	15.0528	6.4917	22.9389	17.9667	59.806	999.75	103.694	630.472	18.639
1319	-102.5	20.5	316	0.27	92	0.425	13	0.606	11556.685	4	0.5	55.053	57.2	724	1794.563	79.052	18.7056	16.2361	6.3167	21.4806	15.1667	55.736	853.222	107.639	562.222	21.056
1320	-102.5	21.5	274	0.258	82	0.446	11	0.522	11479.9	4	0.5	50.017	44.2	891	1890.292	75.49	18.05	17.7194	6.375	21.2444	14.0667	52.931	649.611	103.972	419.806	20.056
1321	-102.5	22.5	243	0.285	74	0.393	10	0.444	11399.493	3	0.571	38.41	37	950	2214.931	62.755	16.5444	17.525	6.5139	19.6833	12.55	49.604	479.639	89.611	286.028	21.333
1322	-102.5	23.5	227	0.248	70	0.333	9	0.308	11315.487	3	0.571	33.288	27.1	650	2055.243	69.61	16.9389	18.7833	6.6	20.5417	12.4139	51.479	376.139	82.083	211.25	18.361
1323	-102.5	24.5	221	0.219	66	0.377	9	0.357	11227.908	2	0.6	33.74	20.5	975	1759.375	81.082	19.5833	17.7417	6.5917	23.0806	14.9472	45.16	336.944	83.75	192.75	17
1324	-102.5	25.5	222	0.204	69	0.303	11	0.154	11136.785	3	0.25	26.02	14.2	1090	1374.549	95.052	20.7944	15.3417	5.3528	26.2444	14.2222	44.368	247.806	73.278	132.556	17.389
1325	-102.5	26.5	232	0.159	70	0.278	9	0.25	11042.146	2	0.5	21.275	11.8	1225	1264.931	79.403	19.65	15.0111	5.0917	25.6194	12.4417	46.083	258.194	68.861	132.389	21.167
1326	-102.5	27.5	234	0.124	70	0.286	8	0.429	10944.022	2	0.333	31.865	20.4	1450	1417.743	79.81	18.4972	14.0111	4.9306	24.4361	11.2278	45.938	325.333	65.889	158.972	26.833
1327	-102.5	28.5	239	0.128	74	0.253	9	0.471	10842.445	2	0.333	29.948	27.3	1145	1325.299	77.915	18.7889	13.6972	4.7278	25	11.1861	47.854	323.611	66.417	155.028	27.139
1328	-102.5	29.5	241	0.157	77	0.198	13	0.188	10737.451	2	0.6	21.707	21.1	1610	959.486	85.4	19.4889	14.8611	4.5722	26.9639	10.7444	53.604	320.611	61.861	144.389	28.889
1329	-102.5	30.5	236	0.175	70	0.255	15	0.063	10629.075	1	0.833	24.555	19.8	773	961.653	79.608	17.9944	15.5583	4.4667	26.5472	8.575	53.875	370.889	57.833	161.389	34.833
1330	-102.5	31.5	222	0.218	67	0.256	13	0.188	10517.354	2	0.6	25.023	21.4	302	822.215	80.795	18.1083	16.1083	4.3083	27.525	7.9667	53.076	347.944	55.889	144.972	35.694
1331	-102.5	32.5	211	0.238	63	0.267	9	0.4	10402.327	1	0.667	32.86	29.2	264	963.09	73.593	16.75	16.1111	4.3028	26.2528	6.6944	52.278	408.75	56.389	171.806	38.528
1332	-102.5	33.5	209	0.208	57	0.26	10	0.286	10284.035	1	0.667	35.947	30	271	1079.042	69.222	14.8139	16.6167	4.3278	24.6889	4.5639	52.792	456.722	59.833	198.389	39.972
1333	-102.5	34.5	212	0.185	56	0.243	9	0.357	10162.52	1	0.667	37.02	40	253	1177.528	65.03	13.6833	16.5778	4.2333	23.8806	3.2444	52.34	448.111	61.167	205	37.944
1334	-102.5	35.5	211	0.207	58	0.227	9	0.4	10037.825	1	0.5	38.195	31.9	358	1158.125	62.653	13.5167	16.5639	4.1333	24.2028	2.8583	52.069	442.806	60.917	204.361	35.806
1335	-102.5	36.5	214	0.199	63	0.149	9	0.4	9909.995	1	0.5	35.862	33.7	346	1243.16	62.477	12.6389	16.575	4.0639	23.7111	1.8972	53.604	417.778	62.972	191.75	29.056
1336	-102.5	37.5	220	0.182	55	0.295	11	0.214	9779.075	1	0.667	32.605	28.6	457	1257.313	60.788	11.7583	17.2	3.9889	23.3806	0.3444	56.785	388.389	63.667	184.5	25.889
1337	-102.5	38.5	211	0.213	50	0.367	11	0.154	9645.114	1	0.5	30.723	28.3	394	1232.271	58.655	10.5944	17.3667	3.8806	22.8139	-1.2889	58.354	376.111	67.694	186.5	22.778
1338	-102.5	39.5	208	0.175	50	0.306	7	0.417	9508.16	1	0.667	35.475	30	435	1283.84	55.903	9.9222	16.3917	3.8111	21.9667	-1.5917	57.514	418.917	66.889	208.833	26.472
1339	-102.5	40.5	210	0.143	53	0.254	7	0	9368.262	1	0.667	36.085	30	293	1189.139	55.235	9.7611	16.1278	3.7333	21.9056	-1.9583	57.243	436.639	70.056	227.972	27.833
1340	-102.5	41.5	208	0.147	57	0.219	7	0	9225.472	2	0.5	36.755	30	277	1177.299	54.248	8.6306	16.1056	3.6806	21.0361	-3.4194	57.201	437.833	66.667	221.25	30.667
1341	-102.5	42.5	209	0.161	57	0.26	6	0.143	9079.841	3	0.25	37.083	30	318	1168.861	51.445	7.9722	15.7028	3.5528	20.6028	-4.3583	58.25	449.639	67.611	228.444	31.306
1342	-102.5	43.5	215	0.122	61	0.197	6	0.143	8931.424	3	0.25	35.873	24.6	344	913.931	53.962	8.4361	15.5861	3.4361	21.6	-4.6111	58.201	423.472	67.75	215.639	28.417
1343	-102.5	44.5	215	0.122	50	0.333	5	0.167	8780.272	1	0.75	36.6	21.4	298	805.056	53.807	7.825	14.7	3.2111	21.4111	-5.9194	60.019	409.833	66.056	202.222	29.639
1344	-102.5	45.5	214	0.119	49	0.269	5	0	8626.442	1	0.5	33.64	24.2	214	800.604	50.947	6.5694	14.7167	3.1444	20.4333	-7.75	62.125	412.778	67.5	204.528	28.667
1345	-102.5	46.5	216	0.077	49	0.234	5	0.286	8469.989	1	0.5	33.93	30	228	776.326	49.21	5.6444	13.8333	2.9889	19.3389	-8.6306	64.951	421	68.056	208.917	30.028
1346	-102.5	47.5	213	0.098	47	0.277	5	0.286	8310.969	1	0.5	33.625	30	295	665.069	48.95	5.1889	13.5806	2.8472	19.3694	-10.1417	69.458	421.361	65.722	204.75	33
1347	-102.5	48.5	217	0.107	44	0.302	7	0	8149.441	2	0.333	33.765	28	189	663.111	48.535	3.5806	13.425	2.7472	18.3111	-12.6889	75.139	412.611	62.833	194.417	35.222
1348	-102.5	49.5	218	0.095	46	0.22	5	0.286	7985.46	2	0.5	34.47	28.2	241	622.16	45.62	2.5083	12.9528	2.6111	17.4806	-14.3639	77.785	417.444	56.778	187.639	46.861
1349	-102.5	50.5	213	0.105	49	0.183	4	0.2	7819.087	1	0.75	34.75	30	195	584.576	44.532	1.6667	12.1361	2.4556	16.7722	-15.3806	78.236	426.389	51.167	185.833	55.111
1350	-102.5	51.5	214	0.082	50	0.18	4	0	7650.379	1	0.75	35.49	30	132	513.181	44.06	0.8694	11.75	2.3083	16.3806	-16.8333	79.507	432.361	51.861	192.306	55.806
1351	-102.5	52.5	209	0.099	47	0.175	3	0.25	7479.396	2	0.333	36.63	38.2	315	486.549	42.155	0.1667	11.7833	2.3278	15.6833	-17.4917	81.715	461.583	51.694	205.667	55.722
1352	-102.5	53.5	197	0.113	45	0.135	3	0	7306.198	2	0.5	35.752	40	504	404.743	41.097	-0.2139	11.2806	2.1889	15.8833	-18.5306	81.257	462.528	52	207.472	56.222
1353	-102.5	54.5	173	0.176	40	0.149	2	0.333	7130.846	2	0.5	36.91	32	90	306.931	41.697	-0.4194	10.85	2.0639	16.2611	-19.3278	79.729	468.333	51.833	207.889	58.028
1354	-102.5	55.5	157	0.147	36	0.163	2	0	6953.399	1	0.667	37.505	30	109	344.826	39.74	-1.6556	11.5111	2.1667	15.2806	-20.9167	81.438	509.5	49.806	219.111	63
1355	-102.5	56.5	141	0.161	36	0.163	1	0.5	6773.919	2	0.333	35.288	30	77	369.104	36.89	-2.875	11.0722	2.075	14.275	-22.1028	82.507	508.639	47.583	213.167	64.028
1356	-102.5	57.5	131	0.121	34	0.105	1	0	6592.466	3	0	33.612	23.41	103	355.417	35.275	-3.8028	10.1194	1.9028	13.7806	-23.1056	82.069	482.25	48.167	202.5	59.056
