Cell_ID	Longitude	Latitude	Bird_Richness	Bird_Beta_-_Jaccard	Mammal_Richness	Mammal_Beta_-_Jaccard	Amphibian_Richness	Amphibian_Beta_-_Jaccard	Cell_Area	EcoRegions_Count	EcoRegions_Jaccard	AET	NDVI	Topographical_Range	Topographical_Average	PET	Annual_Mean_Temperature	Mean_Temperature_Diurnal_Range	Isothermality	Mean_Temperature_of_Warmest_Quarter	Mean_Temperature_of_Coldest_Quarter	Mean_Relative_Humidity	Mean_Annual_Precipitation	Precipitation_Seasonality	Precipitation_in_the_Wettest_Quarter	Precipitation_of_Driest_Quarter
2415	-74.5	-10.5	507	0.473	179	0.33	28	0.816	12084.455	4	0.2	112.19	1.9	1310	755.938	132.048	228.306	125.694	81.472	234.194	221.833	77.528	2230.778	44.778	876.472	245.361
2416	-74.5	-9.5	556	0.388	202	0.22	91	0.412	12123.224	3	0.4	125.123	1.26	430	338.681	136.86	254.056	116.889	80.5	258.722	247.139	77.299	1869.861	41.917	692.5	212.028
2417	-74.5	-8.5	588	0.24	208	0.175	117	0.255	12158.377	3	0.25	118.218	1	370	213.264	129.495	263.583	112.167	78.556	268.389	254.889	78.278	1834.75	36.972	633.333	224.056
2418	-74.5	-7.5	599	0.144	198	0.195	113	0.238	12189.896	3	0.25	124.603	1	280	275.472	132.893	262.472	112.917	79	267.306	253.806	79.243	1958.806	32.056	660.667	264.083
2419	-74.5	-6.5	589	0.13	195	0.17	115	0.207	12217.766	2	0.5	131.498	1.08	157	198.104	139.493	267.111	109.778	80.806	271.361	259.583	78.965	2181.611	29.694	704.556	316.667
2420	-74.5	-5.5	585	0.126	194	0.149	113	0.199	12241.969	2	0.5	137.232	1.78	90	109.292	140.565	269.611	104.417	83.028	272.75	263.083	79.208	2283.278	24.667	696.611	372.472
2421	-74.5	-4.5	586	0.09	190	0.148	117	0.164	12262.491	2	0.6	136.502	2	15	90.264	136.938	265.5	100.611	84.389	269.167	259.444	79.514	2413.167	19.722	715.611	428.861
2422	-74.5	-3.5	534	0.177	184	0.148	110	0.22	12279.317	2	0.6	129.535	2	30	97.243	129.697	260.056	99.222	85.278	263.972	253.861	79.264	2808.417	9.75	780.694	616.389
2423	-74.5	-2.5	539	0.129	185	0.155	110	0.203	12292.434	3	0.4	123.632	1.92	15	118.806	123.767	259.528	96.639	86.917	263.139	253.111	78	3075.472	11.889	885.556	657.917
2424	-74.5	-1.5	561	0.068	182	0.191	106	0.159	12301.828	4	0.2	118.172	1.95	15	91.201	118.6	259.528	93.333	84.472	264.806	250.694	76.5	2836.667	19.806	871.222	506.722
2425	-74.5	-0.5	532	0.145	180	0.217	86	0.283	12307.489	5	0	118.07	2	135	118.576	119.04	260.944	90.167	79.75	267.417	250.056	76.465	2895.694	30.556	991.694	412.333
2426	-74.5	0.5	506	0.218	165	0.31	73	0.425	12309.406	3	0.625	118.237	1.8	80	266.764	121.19	258.5	89.889	78.833	265.139	247.611	78.722	2804.056	36.528	982.861	326.278
2427	-74.5	1.5	511	0.344	167	0.355	50	0.573	12307.569	4	0.556	114.052	1.09	243	316.09	115.922	256.944	96.917	79.917	263.556	246.833	79.229	2625.111	36.556	921.861	294.083
2428	-74.5	2.5	526	0.423	193	0.274	42	0.658	12301.971	5	0.5	95.547	1.72	1860	835.5	98.343	237.167	102.139	84.833	242.556	230.389	77.868	2371.639	32.417	814.472	312.139
2429	-74.5	3.5	390	0.58	194	0.312	14	0.914	12292.604	5	0.5	83.335	3.67	3050	1620.604	84.895	183.889	88.222	85.194	187.806	179.417	77.224	1950.278	36.333	673.583	251.5
2430	-74.5	4.5	387	0.577	187	0.355	35	0.845	12279.464	4	0.6	86.502	3.56	3210	1546.111	94.593	194.833	98.111	84.917	198.389	190.361	76.09	1344.889	40.639	470.111	186.611
2431	-74.5	5.5	384	0.519	182	0.316	53	0.741	12262.544	4	0.6	104.733	2.14	2870	889.208	105.66	239	96.417	87.806	242.194	233.806	78.882	2281.167	40.333	809.556	347.5
2432	-74.5	6.5	441	0.416	175	0.259	56	0.676	12241.843	2	0.778	135.74	1.05	1400	577.528	138.202	259.944	97.806	88.583	263.472	254.75	81.139	2771.083	42.167	971.389	303.056
2433	-74.5	7.5	470	0.296	172	0.239	39	0.664	12217.358	2	0.778	109.285	1.56	1430	578.944	112.987	259.833	97.889	86.306	265.444	254.25	83.111	3400.5	45	1224.417	288.5
2434	-74.5	8.5	422	0.313	167	0.248	27	0.645	12189.089	2	0.818	111.267	2	285	105.486	138.683	271.472	103.222	85.444	276.778	266.778	77.153	2910.583	60.25	1197.278	124.583
2435	-74.5	9.5	386	0.342	172	0.157	25	0.545	12157.038	2	0.8	104.27	2.07	100	46.111	154.64	277	110.139	79.222	283	270.472	75.583	1462.833	57.917	609.472	76.722
2436	-74.5	10.5	416	0.18	167	0.107	32	0.319	12121.206	5	0.444	75.795	2.65	895	100.764	152.072	276.639	110.028	83	281.389	270.167	78.833	1224.972	67.306	539.667	43.25
2437	-74.5	39.5	252	0.176	38	0.283	20	0.387	9508.16	2	0.667	56.913	4.204	78	5.431	60.33	119.966	107.483	31.172	225.241	12.517	69.403	1109.828	11.828	307.966	256.31
2438	-74.5	40.5	254	0.124	41	0.293	27	0.182	9368.262	3	0.571	56.235	3.84	311	72.549	58.97	108.972	113.417	31.25	218.389	-5.417	68.792	1189.389	11.611	333.861	261.806
2439	-74.5	41.5	236	0.123	51	0.121	30	0.032	9225.472	3	0.5	50.413	3.05	688	292.236	52.087	84.75	116.639	30.778	197.944	-36.139	70.194	1171.75	11.194	325.917	249.528
2440	-74.5	42.5	226	0.144	50	0.107	26	0.188	9079.841	3	0.5	46.983	3	740	470.875	48.697	64.917	113.833	29.583	179.611	-58.889	72.354	1093.806	13.222	310.778	222.5
2441	-74.5	43.5	216	0.126	51	0.105	22	0.241	8931.424	2	0.667	45.138	3.38	611	533.708	45.56	50.639	117.833	29.5	167.583	-77.722	77.549	1210.306	11.556	332.389	254.972
2442	-74.5	44.5	213	0.109	50	0.107	22	0.044	8780.272	3	0.4	46.688	3.92	777	414.729	47.167	49.667	116.167	28.194	173.167	-85.25	76.622	1018.972	17.028	309.139	195.222
2443	-74.5	45.5	213	0.094	50	0.107	15	0.318	8626.442	3	0.25	45.837	4.08	405	127.09	47.325	55.444	104.111	24.639	186.111	-89.861	80.41	951.472	13.417	274.444	195.194
2444	-74.5	46.5	184	0.189	48	0.127	13	0.278	8469.989	1	0.667	42.265	4.24	404	440.25	42.57	27.111	109.667	24.944	160.222	-123.194	84.063	1084.667	15.5	319.472	213.833
2445	-74.5	47.5	164	0.2	43	0.173	10	0.286	8310.969	1	0.75	39.415	5.62	197	475.764	39.58	13.111	114.861	25.444	148.889	-141.722	84.319	1068.222	22.278	349.944	195.167
2446	-74.5	48.5	151	0.147	40	0.111	9	0.1	8149.441	1	0.667	39.718	6.25	147	457.104	39.775	4.778	109.611	23.778	146.389	-156.333	84.694	1004.917	28.583	352.25	166.028
2447	-74.5	49.5	133	0.174	37	0.119	7	0.222	7985.46	3	0	39.345	6.96	122	407.014	39.392	-1.694	107.806	22.75	145.806	-170.444	83.688	964.667	30.972	346.444	152.472
2448	-74.5	50.5	123	0.14	37	0.119	6	0.143	7819.087	2	0.5	38.657	7	148	402.313	38.733	-11.278	105.833	21.944	139.75	-183.861	84.5	916.028	31.167	331.444	146.694
2449	-74.5	51.5	100	0.231	32	0.179	6	0	7650.379	2	0.5	39.498	7	69	353.229	39.61	-19.222	102.861	21.083	132.722	-193.056	85.035	845.611	34.028	315.861	129.278
2450	-74.5	52.5	85	0.183	29	0.121	3	0.5	7479.396	2	0.333	39.02	7.51	140	379.403	39.135	-29.75	98.528	20.556	122.111	-203.5	86.257	801.472	37.333	308.222	116
2451	-74.5	53.5	76	0.136	28	0.067	2	0.5	7306.198	1	0.667	34.615	8	182	329.674	34.727	-37.028	94.306	20	113.722	-209.528	86.236	743.194	40.222	293.194	102.167
2452	-74.5	54.5	66	0.185	27	0.069	2	0	7130.846	1	0	31.203	8	172	373.111	31.31	-47.444	89.111	19.167	101.583	-217.972	87.535	706.611	41.833	282.194	94.278
2453	-74.5	55.5	57	0.23	27	0.069	2	0	6953.399	1	0	29.227	8.58	178	337.576	29.367	-54.194	84.889	18.889	92.361	-221.722	89	649.556	43.028	261.917	84.528
2454	-74.5	56.5	47	0.298	24	0.2	2	0	6773.919	1	0	27.892	9	86	270.167	28.137	-58.694	81.278	18	85.472	-223	90.243	583	44.167	237.25	74.056
2455	-74.5	57.5	39	0.316	23	0.115	1	0.5	6592.466	1	0.5	26.973	9	134	236.743	27.402	-64.25	77.5	17.694	77.806	-226.444	91	526.833	44.528	214.694	66.167
2456	-74.5	58.5	33	0.283	19	0.174	1	0	6409.102	2	0	27.067	9.63	117	204.458	27.695	-68.639	74.361	17	71.333	-228.917	91.958	474.167	44.444	192.75	59.361
2457	-74.5	59.5	29	0.171	15	0.21	1	0	6223.887	1	0.5	26.745	10	110	173.549	27.59	-72.583	71.556	17	65.611	-230.417	92.021	430.111	44	173.75	54.167
2458	-74.5	60.5	30	0.231	15	0.118	1	0	6036.884	1	0.5	25.225	10	215	269.167	26.122	-81.556	67.972	16.028	55.778	-237.083	92.979	418.444	41.806	164.944	54.694
2459	-74.5	61.5	33	0.205	13	0.133	1	0	5848.153	2	0	23.543	10	275	404.66	24.438	-90.528	64.861	16	47.417	-244.139	94	414.5	39.667	159.222	56.528
2460	-73.5	-51.5	103	0.237	11	0.694	1	0.5	7674.456	3	0	44.197	8.646	1409	448.586	45.675	54.028	76.75	48.25	89.778	14.417	56.076	1681.917	11.111	481.222	384.861
2461	-73.5	-50.5	92	0.324	20	0.444	1	0.667	7839.662	2	0.333	38.205	9.383	1840	862.694	38.788	34.639	80.167	48.306	72.833	-6.806	44	1617.75	11.139	457.167	370.472
2462	-73.5	-49.5	90	0.244	19	0.472	2	0.75	8002.433	2	0.333	27.073	9.73	2131	1241.403	27.27	29.528	80.694	48.278	68.5	-11.944	33.278	1625	11.444	463.75	367.222
2463	-73.5	-48.5	87	0.275	15	0.545	2	0.5	8162.728	2	0.333	35.63	9.14	1690	910.84	43.523	45.583	77.139	47.556	84.222	5.028	47.417	1639.972	11.639	470.833	365
2464	-73.5	-47.5	85	0.292	13	0.581	2	0.714	8320.507	3	0.25	48.613	8.323	1831	1061.09	53.03	49.222	73.278	47.25	86.861	9.778	49.868	1665.139	11.278	472.333	368.75
2465	-73.5	-46.5	90	0.219	11	0.593	5	0.571	8475.73	4	0	58.917	7.692	1840	809.771	59.015	51.75	69.389	46.889	88.306	13.444	58.757	1841.278	15.111	551.083	395.5
2466	-73.5	-41.5	122	0.177	20	0.367	7	0.571	9212.185	1	0	48.5	3.141	355	60.667	48.68	104.2	67.114	49.229	134.743	75.543	84.035	1965.6	40.886	773.971	275.743
2467	-73.5	-40.5	122	0.201	21	0.364	7	0.5	9351.29	1	0.5	48.16	2.538	507	164.622	50.383	100.303	84.485	53.879	131.788	70.303	82.889	1811.515	52.576	778.667	198.242
2468	-73.5	-38.5	135	0.163	18	0.471	10	0.5	9621.037	2	0	48.05	3.571	723	223.676	52.5	116.913	109.652	55.783	154.913	81.87	81.45	1325.261	63.217	643.043	115.957
2469	-73.5	-37.5	144	0.145	17	0.485	8	0.533	9751.613	1	0.5	46.585	2.62	1092	298.787	51.26	117.214	108.929	57.571	152.25	84.964	79.333	1432.357	72.464	752.357	97.321
2470	-73.5	-15.5	128	0.399	28	0.622	1	0.8	11837.052	2	0.5	14.645	9.283	3689	2971.417	44.407	112.472	160.167	77.472	126.833	92.083	52.569	391.75	123.194	286.556	8.917
2471	-73.5	-14.5	121	0.665	44	0.688	2	0.833	11893.607	4	0	31.545	7.23	1535	4088.382	36.915	60.861	167.167	75.083	71.75	40.833	42.319	893.306	91.778	560.917	33.417
2472	-73.5	-13.5	210	0.737	87	0.599	7	0.682	11946.646	3	0.4	46.62	5.23	3495	3245.188	61.345	121.833	163.167	77.194	132.056	106.306	58.653	830.778	75.694	448.306	40.306
2473	-73.5	-12.5	437	0.55	151	0.417	12	0.88	11996.147	3	0.5	64.245	3.33	3633	1861.604	111.96	192.917	151.833	79.306	200.889	182.472	75.819	1355.75	56.25	598	109.194
2474	-73.5	-11.5	516	0.475	187	0.297	19	0.859	12042.09	3	0.4	87.073	1.89	2470	984.528	157.412	233.389	129.667	80.25	239.139	225.139	79.236	1688.333	46.167	655	173.611
2475	-73.5	-10.5	553	0.334	207	0.228	92	0.365	12084.455	4	0.2	120.575	1	1122	366.736	147.447	257.111	115.361	79.833	261.917	249.833	78.34	1759.861	43.722	671.694	193.194
2476	-73.5	-9.5	562	0.191	208	0.175	111	0.25	12123.224	2	0.5	119.502	1	145	337.736	127.93	259.528	111.556	78.389	264.667	251.944	79.438	1771.667	44.944	653.889	175.583
2477	-73.5	-8.5	573	0.147	200	0.174	113	0.221	12158.377	2	0.333	114.925	1	610	298.118	119.83	258.556	107.639	76.222	263.722	249.528	80.181	1860.222	43.806	681.472	183.833
2478	-73.5	-7.5	560	0.145	187	0.194	117	0.188	12189.896	2	0.333	110.862	1	120	250.417	112.828	256.333	105.278	76.167	261.417	247.389	81.285	2306.667	37.778	806.444	260.167
2479	-73.5	-6.5	554	0.146	194	0.126	111	0.207	12217.766	2	0.333	122.735	1.26	120	199.389	124.82	261.556	104.167	79.167	265.833	253.833	81.507	2361.472	30.222	770.611	326.167
2480	-73.5	-5.5	547	0.153	190	0.128	116	0.153	12241.969	2	0.333	134.118	2	90	118.59	134.947	266.444	102.528	81.556	269.917	260	81.514	2427.111	23.056	737	403.611
2481	-73.5	-4.5	594	0.081	190	0.128	125	0.114	12262.491	3	0.25	132.795	1.88	0	90	132.933	264.333	98.472	83.472	268.75	258.278	81.708	2576	22.222	794.167	448.944
2482	-73.5	-3.5	588	0.094	185	0.151	127	0.099	12279.317	4	0.2	130.46	1.33	15	91.25	130.77	262.889	97.917	85.444	267.361	256.556	81.201	2906.472	14.361	851.056	595.194
2483	-73.5	-2.5	558	0.125	181	0.134	110	0.203	12292.434	4	0.2	129.015	1.38	15	118.75	129.162	262.333	95.083	86.639	265.972	255.583	80.236	3146.944	11.972	925.139	702.444
2484	-73.5	-1.5	511	0.141	182	0.133	94	0.23	12301.828	2	0.6	125.618	2	60	90.993	126.483	262.472	91.222	84.111	267.5	253.861	79.194	2777.25	17	834.306	537.472
2485	-73.5	-0.5	483	0.186	176	0.162	83	0.284	12307.489	3	0.4	118.218	2	150	152.382	121.028	262.611	88.528	79.75	268.75	252.167	79.153	2828.083	29.917	925.722	398.583
2486	-73.5	0.5	479	0.19	164	0.215	64	0.333	12309.406	2	0.714	96.422	1.96	130	297.021	99.955	261.611	89.556	77.056	268.833	250.139	80.632	2709.306	38	942.528	300.556
2487	-73.5	1.5	476	0.24	163	0.259	48	0.484	12307.569	2	0.778	78.918	1.23	100	344.917	82.257	263.139	94.111	75.528	272.139	251.75	80.986	2418	42.75	880.306	228.306
2488	-73.5	2.5	491	0.361	178	0.296	43	0.476	12301.971	4	0.6	76.775	1.14	1500	502.611	81.933	264.861	97.889	75.639	275.333	253.778	80.271	2579.444	45.306	974.361	227.639
2489	-73.5	3.5	502	0.409	181	0.348	43	0.613	12292.604	3	0.625	115.403	2.63	2513	508.632	118.127	257.861	95.778	78.417	267.25	248.444	77.385	2869.556	48.25	1081.222	217.833
2490	-73.5	4.5	449	0.493	205	0.269	26	0.853	12279.464	5	0.375	94.498	3.31	2840	1688.382	105.317	199.472	96.194	78.778	207.083	192.139	78.688	2921.833	48.972	1174.222	224.722
2491	-73.5	5.5	382	0.578	177	0.359	33	0.773	12262.544	4	0.429	60.138	3.34	2117	2569.576	61.18	142.278	97.611	80.056	147.556	136.722	79.944	1390.972	44.917	508.611	163.667
2492	-73.5	6.5	386	0.544	159	0.377	40	0.715	12241.843	3	0.667	99.73	2.86	2620	1124.451	101.957	222.639	101.361	87.944	225.611	218.861	80.146	2400.222	38.306	824.333	313.222
2493	-73.5	7.5	445	0.435	160	0.37	37	0.657	12217.358	4	0.556	114.978	2.77	2380	529.75	129.132	253.556	100.417	86.361	257.167	248.722	77.861	2172.389	47.75	812.722	191.333
2494	-73.5	8.5	423	0.422	171	0.308	26	0.667	12189.089	5	0.545	98.382	2.22	2670	690.035	117.085	246.806	103.5	81.306	251.5	239.722	77.236	1761.722	55.222	700.528	123.417
2495	-73.5	9.5	423	0.371	168	0.27	26	0.587	12157.038	6	0.5	117.35	1.78	2470	368.299	143.018	260.667	108.417	80.028	265.056	253.806	74.458	1867.694	55.361	764.333	127.667
2496	-73.5	10.5	447	0.282	172	0.174	37	0.442	12121.206	5	0.636	68.89	3.16	4620	1252.778	89.49	204.861	108.972	81.583	210.139	196.611	78.91	1779.417	60	738.056	112.944
2497	-73.5	41.5	247	0.118	48	0.094	28	0.097	9225.472	2	0.667	51.88	3.38	433	159.16	54.15	93.25	113.361	30.472	204.972	-24.944	67.625	1183.722	8.389	318	265.722
2498	-73.5	42.5	215	0.218	51	0.056	26	0.188	9079.841	3	0.571	48.885	3	730	274.924	50.83	75.778	119.25	30.222	192.444	-49.917	69.632	1083.583	12	304.222	226.667
2499	-73.5	43.5	217	0.111	52	0.071	21	0.276	8931.424	4	0.333	48.44	3	726	277.431	50.547	67.306	122.583	29.639	188.25	-64	72.042	1044.472	14.722	297.417	208.972
2500	-73.5	44.5	218	0.068	51	0.073	21	0.125	8780.272	3	0.4	48.38	3.38	1052	272.583	50.142	58.917	113.972	27.667	183.222	-76.444	74.34	926.028	20.5	287.611	165.833
2501	-73.5	45.5	210	0.095	50	0.091	17	0.227	8626.442	2	0.6	47.672	4.88	276	45.09	49.205	60.722	106.861	25.111	192.194	-84.75	79.097	952.806	14.611	276.5	191.861
2502	-73.5	46.5	197	0.121	48	0.127	11	0.421	8469.989	2	0.5	42.73	4.75	542	326.438	43.105	32.778	113.583	25.611	166.25	-117.389	83.701	1067.444	14.222	308.611	215.167
2503	-73.5	47.5	168	0.2	43	0.157	10	0.375	8310.969	1	0.667	41.62	5.37	200	409.146	41.813	19.222	117.611	25.833	154.444	-135.667	83	1030.5	21.167	332.528	192.528
2504	-73.5	48.5	151	0.175	39	0.114	8	0.273	8149.441	2	0.333	38.255	5.96	278	510.493	38.403	6.306	111.083	23.917	147.556	-155.444	84.278	985	26.778	340.111	166.889
2505	-73.5	49.5	133	0.179	37	0.119	5	0.5	7985.46	3	0	39.163	6.55	273	418.576	39.267	-1.25	107.972	22.639	145.917	-170.806	85.278	941.944	28.25	332.028	155.472
2506	-73.5	50.5	120	0.184	37	0.075	5	0.286	7819.087	2	0.5	38.093	7.27	160	435.771	38.205	-12.25	105.472	21.861	138.833	-184.694	85.229	914.139	28.5	324.861	154.806
2507	-73.5	51.5	96	0.273	32	0.179	3	0.5	7650.379	2	0.333	41.453	7.43	272	391.299	41.655	-20.361	102.222	21	131.667	-193.833	85.722	856.389	32.972	318.472	135.361
2508	-73.5	52.5	84	0.176	29	0.121	3	0.5	7479.396	2	0.333	38.307	7.7	161	431.618	38.407	-31.194	97.639	20.333	121.389	-204.556	86.021	815.833	36.806	314.417	121.083
2509	-73.5	53.5	75	0.138	27	0.1	2	0.333	7306.198	1	0.5	35.54	8	177	398.458	35.62	-39.444	93.083	19.917	112.694	-211.972	86.493	762.917	39.75	301.611	108.111
2510	-73.5	54.5	65	0.156	27	0.069	2	0	7130.846	1	0	31.99	8.24	137	501.75	32.072	-48.389	88.5	19	102.5	-219.028	87.986	716.833	41.111	286.333	98.889
2511	-73.5	55.5	58	0.194	26	0.037	2	0	6953.399	1	0	29.67	8.96	204	372.986	29.793	-54.611	84.583	18.583	94.194	-222.806	89	658.667	41.972	264.389	89.028
2512	-73.5	56.5	49	0.222	24	0.172	2	0	6773.919	1	0	28.155	9	146	315.431	28.378	-59.306	81.361	18	86.667	-224.056	90.236	594.972	42.389	239.25	79.139
2513	-73.5	57.5	40	0.273	23	0.148	1	0.5	6592.466	1	0.5	27.573	9	184	288.59	27.995	-64.944	77.806	17.889	78.389	-226.389	91	541.778	42.222	216.889	71.917
2514	-73.5	58.5	32	0.256	19	0.269	1	0	6409.102	2	0	27.438	9.77	77	224.389	28.035	-68.167	74.833	17.111	72.083	-227.361	91.972	483.389	42.472	193.25	64.139
2515	-73.5	59.5	30	0.25	17	0.105	1	0	6223.887	1	0.5	26.962	9.69	133	197.396	27.84	-72.194	71.972	17	65.444	-228.778	92	438.694	42.167	174.694	58.444
2516	-73.5	60.5	31	0.184	15	0.118	1	0	6036.884	1	0.5	24.968	10	295	315.875	25.983	-81.528	68.278	16.472	55.278	-235.806	93.021	425.611	40.528	166.694	58.111
2517	-73.5	61.5	33	0.132	14	0.067	1	0	5848.153	2	0	22.317	10	240	500.847	23.078	-95.278	64.056	15.667	42.861	-248.167	93.778	439.833	38.278	167.778	62
2518	-72.5	-52.5	106	0.234	13	0.606	1	0.5	7506.858	2	0.333	40.33	7.494	620	187.32	41.733	50.667	82.694	48.278	88.722	9.139	64.424	1038.611	12.639	306.972	233.278
2519	-72.5	-51.5	107	0.262	27	0.297	1	0.5	7674.456	2	0.333	31.698	6.741	920	245.313	45.343	56.472	94.611	48.667	99.25	8.389	60.729	535.694	16.833	164.75	111.028
2520	-72.5	-50.5	115	0.207	30	0.189	1	0.667	7839.662	2	0.333	28.92	8.38	1190	610.243	41.24	50.056	92.444	46.722	96.889	-1.306	50.542	493.222	18.944	152.694	101.472
2521	-72.5	-49.5	115	0.122	27	0.289	1	0.75	8002.433	2	0.333	37.153	9.01	1210	702.875	42.055	55.306	91.333	46.111	103.111	3.944	48.153	544.028	21.833	176.194	106
2522	-72.5	-48.5	109	0.174	28	0.243	1	0.75	8162.728	2	0.333	29.983	8.47	1380	889.604	43.068	47.806	89.639	46.222	94.306	-1.639	46.201	604.222	20.694	193.444	118.028
2523	-72.5	-47.5	105	0.234	22	0.405	0	1	8320.507	2	0.5	34.498	7.76	985	931.444	48.373	46.194	86.361	45.889	91.611	-2.778	49.736	678.25	22.361	212.028	129.194
2524	-72.5	-46.5	104	0.252	21	0.447	1	1	8475.73	3	0.25	51.89	7.15	1530	1068.021	53.06	43.472	82.639	46.056	87.417	-4.306	52.729	939.111	28.139	316.083	168.389
2525	-72.5	-45.5	106	0.232	20	0.412	4	0.714	8628.359	2	0.5	42.51	5.45	1230	809.924	42.585	53.806	79.083	46.167	96.556	8.083	65.014	1551.833	31.389	557.111	279
2526	-72.5	-44.5	103	0.248	17	0.514	8	0.273	8778.356	1	0.5	42.575	4.97	1530	849.833	43.083	63.556	81.972	47.25	106.028	19.528	63.66	1904.833	33.917	710.278	315.417
2527	-72.5	-43.5	105	0.336	18	0.526	8	0.385	8925.683	1	0.5	43.815	4.848	1530	699.681	44.555	74.361	87.667	48.722	117.167	31.194	68.194	2079.056	40.194	823.75	308.222
2528	-72.5	-42.5	118	0.276	18	0.609	7	0.563	9070.304	1	0.5	49.135	4.808	1840	672.931	50.12	79.5	93.823	50.382	122.912	36.324	68.979	1957.677	43.882	800	277.618
2529	-72.5	-41.5	100	0.408	22	0.577	11	0.389	9212.185	1	0.5	50.89	3.734	1530	543.09	51.013	89.778	95	50.5	132.778	48.25	74.979	2140.5	42.056	859.861	297.833
2530	-72.5	-40.5	117	0.328	29	0.473	12	0.333	9351.29	1	0.667	48.45	2.39	1175	407.674	49.977	101.194	104.083	51.222	145.528	58.694	76.778	1850.778	51.444	808.972	217.75
2531	-72.5	-39.5	120	0.302	32	0.319	7	0.682	9487.585	2	0.333	49.45	2.03	1361	301.778	50.755	105.194	113.111	54.278	147.972	64.778	77.611	2063.694	62	985.167	185.472
2532	-72.5	-38.5	126	0.304	32	0.273	7	0.65	9621.037	2	0.333	47.843	3.22	527	254.833	52.737	115.889	120.556	53.944	162.444	72.556	77.506	1427.361	63.639	697.139	127.694
2533	-72.5	-37.5	137	0.267	28	0.3	7	0.611	9751.613	2	0.333	41.165	3.13	878	242.479	54.547	122.722	124.139	52.583	174.278	76.25	76.729	1316.639	78.194	722.194	80.722
2534	-72.5	-36.5	140	0.268	25	0.306	4	0.8	9879.282	2	0.333	39.428	4.031	551	187.023	55.633	131.829	113.2	51.743	180.4	87	78.125	1065.371	86.371	617.771	49.543
2535	-72.5	-35.5	152	0.267	18	0.486	3	0.571	10004.011	2	0.333	35.785	4.107	518	221.081	55.79	129.364	117.046	54.545	174.136	86.909	78.343	889.545	95.182	548.591	28.136
2536	-72.5	-16.5	102	0.531	18	0.69	1	0.667	11777.001	1	0.667	4.29	9.984	3554	1240.875	66.813	183.2	122.333	73.933	200.2	164.1	65.021	12.1	66.6	10.833	0.067
2537	-72.5	-15.5	121	0.424	44	0.542	3	0.4	11837.052	2	0.5	23.047	8.97	3816	3911.861	43.65	64.667	171.306	74.361	78.722	42.194	38.965	468.333	119	347.222	9.139
2538	-72.5	-14.5	121	0.709	57	0.689	2	0.875	11893.607	4	0.2	41.227	7.05	1908	4322.285	44.56	44.889	171.778	71.611	58.278	20.667	39	781.972	96.694	501.833	21.139
2539	-72.5	-13.5	250	0.74	119	0.526	8	0.826	11946.646	2	0.6	45.167	5.45	3072	3612.34	55.055	97.806	162.056	74.694	109.194	79.889	57.222	818.083	79.083	433.333	26.444
2540	-72.5	-12.5	590	0.414	193	0.282	13	0.898	11996.147	3	0.4	69.782	3.65	3866	1946.597	98.785	193.306	148.139	78.694	201.417	183.75	81.111	1436.417	56.806	617.417	115.944
2541	-72.5	-11.5	554	0.402	215	0.204	73	0.459	12042.09	2	0.6	105.677	1.04	610	466.194	172.162	252.861	119.333	79.028	257.778	244.972	79.813	1940.833	45.75	732.306	195
2542	-72.5	-10.5	565	0.152	208	0.197	104	0.252	12084.455	1	0.75	110.828	1	35	340.16	133.887	254.667	115.583	77.861	260.056	246.722	79.722	1878.806	46.889	711	171.75
2543	-72.5	-9.5	571	0.098	201	0.145	109	0.243	12123.224	2	0.5	110.655	1	175	283.868	114.328	256.139	110.833	77.194	261.611	247.75	80.75	1848.444	50.528	705.444	145.222
2544	-72.5	-8.5	578	0.072	191	0.151	120	0.124	12158.377	2	0	111.465	1	105	189.993	115.703	255.917	104.694	75.5	261.111	246.917	81.778	1936.028	49.944	746.556	155.583
2545	-72.5	-7.5	557	0.097	189	0.141	112	0.176	12189.896	2	0	110.672	1.23	90	178.465	113.115	254.444	99.861	75.083	259.306	245.444	82.75	2224.389	41.167	796.111	224.111
2546	-72.5	-6.5	544	0.083	183	0.124	104	0.257	12217.766	1	0.5	118.165	1.06	60	176.368	119.302	257.25	100.583	78.833	261.528	249.611	83.479	2414.194	33.528	799.611	300.028
2547	-72.5	-5.5	539	0.139	182	0.117	108	0.212	12241.969	2	0.333	123.963	1.9	105	109.931	124.237	259.556	99.944	81.778	263.722	253.222	83.757	2416.278	29.389	782.917	348.333
2548	-72.5	-4.5	550	0.146	185	0.123	121	0.16	12262.491	2	0.5	128.485	1.21	30	88.764	128.558	260.139	96.861	83.444	264.667	254.028	84.472	2601.25	25.139	831.639	431
2549	-72.5	-3.5	603	0.061	188	0.126	131	0.078	12279.317	3	0.4	128.808	1	15	91.25	128.865	260.861	95.278	84.5	265.917	254.361	83.979	2867.639	20.222	899.361	538.222
2550	-72.5	-2.5	529	0.168	184	0.102	106	0.248	12292.434	2	0.667	128.942	1.07	15	118.75	128.96	261.722	93	85.083	266.361	254.583	82.972	2875.667	14.611	883.694	625.778
2551	-72.5	-1.5	482	0.17	168	0.172	90	0.28	12301.828	2	0.6	128.755	1.26	8	90.056	129.007	263.306	89.5	82.056	268.667	254.806	81.736	2806.306	17.833	864.667	541.556
